B11,B12,B2,B3,B4,B8,EVI,NDBI,NDVI,NDWI,class_code,point_id,lon,lat,random,split
0.13510000705718994,0.08389999717473984,0.030649999156594276,0.05920000001788139,0.0478999987244606,0.2433999925851822,0.37569420830279593,-0.2861294150352478,0.6711294054985046,-0.6087243556976318,1,7100924,100.55887338583013,14.353265313182513,0.770967179954561,test
0.1307000070810318,0.08905000239610672,0.02459999918937683,0.04019999876618385,0.048500001430511475,0.07464999705553055,0.055348591130641986,0.272948682308197,0.21234263479709625,-0.29995647072792053,1,743359386,100.5579459537374,14.338491343954596,0.49379559636439074,train
0.01795000024139881,0.013799999840557575,0.01744999922811985,0.03685000166296959,0.020099999383091927,0.03400000184774399,0.03394466876167371,-0.30895093083381653,0.2569316625595093,0.04022582620382309,1,799126043,100.58409596662213,14.333048639371144,0.5227328293819941,train
0.07604999840259552,0.04450000077486038,0.018050000071525574,0.026900000870227814,0.02005000039935112,0.032349999994039536,0.030227813453282158,0.4031365215778351,0.23473282158374786,-0.09198310971260071,1,380375181,100.55622457998899,14.35590099946203,0.42754101835854963,train
0.09165000170469284,0.054349999874830246,0.03674999997019768,0.06360000371932983,0.04820000007748604,0.04500000178813934,-0.007557325371041703,0.34138309955596924,-0.03433474525809288,0.1712707281112671,1,739583677,100.52766980543554,14.367988701480163,0.02541912674409519,train
0.17990000545978546,0.09560000151395798,0.03680000081658363,0.07240000367164612,0.04830000177025795,0.35519999265670776,0.5604455652382914,-0.3276022970676422,0.7605947852134705,-0.6613657474517822,1,865677958,100.58148609024695,14.325685953274174,0.10789142699330445,train
0.1395999938249588,0.08214999735355377,0.03465000167489052,0.08195000141859055,0.04125000163912773,0.18574999272823334,0.3078725733896521,-0.14184723794460297,0.6365638375282288,-0.38774746656417847,1,570491023,100.58473966308664,14.364847252645248,0.03142918568673425,train
0.17915000021457672,0.14274999499320984,0.027499999850988388,0.04010000079870224,0.03334999829530716,0.10419999808073044,0.16130868470722382,0.26451385021209717,0.5150854587554932,-0.4442134201526642,1,799410049,100.56822809865508,14.352514025957355,0.6364104112637804,train
0.0284000001847744,0.021299999207258224,0.020899999886751175,0.04820000007748604,0.02889999933540821,0.017899999395012856,-0.026581605481115368,0.22678187489509583,-0.2350427359342575,0.45839637517929077,1,380669480,100.57225669699523,14.342614380134656,0.3143559810763267,train
0.1425500065088272,0.07930000126361847,0.01785000041127205,0.022749999538064003,0.017149999737739563,0.10559999942779541,0.2057694547413071,0.14890189468860626,0.7205702662467957,-0.6455006003379822,1,799126078,100.55520842451337,14.364461724017186,0.5085706911647028,train
0.011500000022351742,0.008799999952316284,0.008100000210106373,0.014999999664723873,0.010499999858438969,0.0,-0.0261910698025593,1.0,-1.0,1.0,1,799125993,100.58744883713555,14.30567660104919,0.907566473926093,test
0.16574999690055847,0.10225000232458115,0.04675000160932541,0.07819999754428864,0.05824999883770943,0.15254999697208405,0.20474629251146603,0.04147031158208847,0.4473434388637543,-0.3222101926803589,1,726902127,100.55881615766954,14.347470878351325,0.24929222914887494,train
0.1789499968290329,0.1103999987244606,0.02785000018775463,0.057500001043081284,0.03635000064969063,0.3098500072956085,0.5183556746525992,-0.2677987217903137,0.7900058031082153,-0.6869470477104187,1,818080280,100.53820451459896,14.360447719830855,0.41038292303562973,train
0.06960000097751617,0.042500000447034836,0.02305000089108944,0.027249999344348907,0.021199999377131462,0.031199999153614044,0.02536718979935841,0.380952388048172,0.19083969295024872,-0.06757912784814835,1,121981251,100.5662717980587,14.381280414448891,0.7555511385430487,test
0.10495000332593918,0.05730000138282776,0.016499999910593033,0.02474999986588955,0.01954999938607216,0.08635000139474869,0.15464395339563514,0.0972294881939888,0.6307837963104248,-0.5544554591178894,1,946930791,100.55555742128885,14.31897978118649,0.22879816549162246,train
0.012000000104308128,0.008849999867379665,0.0210999995470047,0.026650000363588333,0.017999999225139618,0.010049999691545963,-0.020707437868608958,0.08843539655208588,-0.28342244029045105,0.4523161053657532,1,799410255,100.55196371110624,14.396248889890012,0.07697990982879299,train
0.12075000256299973,0.0649000033736229,0.01484999991953373,0.026000000536441803,0.020649999380111694,0.11540000140666962,0.21000953558555344,0.022655095905065536,0.6964351534843445,-0.6322489380836487,1,810481231,100.55775882500963,14.336179239786784,0.289751452913768,train
